total_sessions,completed_sessions,completion_rate,favorite_count,favorite_rate,avg_duration_minutes,avg_active_seconds,avg_engagement_ratio,calm_type_ratio,balanced_type_ratio,active_type_ratio,feedback_positive_score,feedback_present_rate,target_label
21,13,0.619,1,0.0476,8.3707,263.2945,0.5242,0.6776,0.2396,0.0828,0.2556,0.1525,calm
24,12,0.5,0,0.0,6.9443,207.6368,0.4983,0.703,0.1999,0.0971,0.462,0.1672,calm
23,15,0.6522,0,0.0,10.5212,226.9129,0.3595,0.6087,0.3293,0.062,0.3211,0.2908,calm
46,35,0.7609,7,0.1522,21.2109,1097.7363,0.8626,0.2446,0.4188,0.3365,0.5167,0.6261,balanced
59,55,0.9322,1,0.0169,43.2082,1976.6634,0.7625,0.1622,0.1685,0.6692,0.7793,0.4844,active
29,23,0.7931,3,0.1034,13.7087,497.2124,0.6045,0.36,0.4529,0.1871,0.4361,0.285,balanced
6,3,0.5,2,0.3333,11.5174,479.0943,0.6933,0.7569,0.2088,0.0343,0.5413,0.3402,calm
29,19,0.6552,0,0.0,41.4232,2478.8437,0.9974,0.0912,0.243,0.6658,0.8236,0.7519,active
43,35,0.814,10,0.2326,21.8823,1098.8544,0.8369,0.0895,0.1604,0.75,0.7082,0.6606,active
31,23,0.7419,10,0.3226,23.9205,1467.0924,1.0222,0.1183,0.2108,0.6708,0.9398,0.9347,active
34,16,0.4706,7,0.2059,10.0004,369.3563,0.6156,0.7444,0.176,0.0796,0.3868,0.1173,calm
9,6,0.6667,1,0.1111,19.1881,729.0635,0.6333,0.3508,0.3357,0.3135,0.676,0.3864,balanced
18,12,0.6667,2,0.1111,11.0486,482.1672,0.7273,0.7697,0.1583,0.072,0.2054,0.4007,calm
30,16,0.5333,5,0.1667,5.5266,125.989,0.3799,0.6202,0.3024,0.0774,0.37,0.4158,calm
10,6,0.6,1,0.1,5.0381,109.1801,0.3612,0.8407,0.1274,0.0319,0.4476,0.1849,calm
14,11,0.7857,4,0.2857,43.2705,2379.5224,0.9165,0.0201,0.1295,0.8503,0.5997,0.8224,active
13,6,0.4615,0,0.0,6.6895,260.1283,0.6481,0.7154,0.2609,0.0237,0.2437,0.4379,calm
33,15,0.4545,8,0.2424,11.6833,526.6946,0.7514,0.7529,0.1719,0.0752,0.153,0.2845,calm
79,69,0.8734,18,0.2278,24.404,1234.6356,0.8432,0.0454,0.2306,0.724,0.7876,0.9195,active
23,19,0.8261,4,0.1739,29.3427,1615.1646,0.9174,0.0123,0.2986,0.6891,0.7503,0.6199,active
39,27,0.6923,11,0.2821,43.7345,2217.1727,0.8449,0.1203,0.2081,0.6716,0.5503,0.5173,active
43,29,0.6744,2,0.0465,21.313,1180.578,0.9232,0.2878,0.4409,0.2713,0.5152,0.3474,balanced
28,19,0.6786,1,0.0357,17.9836,871.6084,0.8078,0.2214,0.4367,0.3419,0.659,0.3399,balanced
65,43,0.6615,20,0.3077,26.4077,1365.2466,0.8616,0.1043,0.2133,0.6824,0.7374,0.4314,active
10,6,0.6,3,0.3,16.0273,800.6323,0.8326,0.262,0.4795,0.2585,0.5555,0.5316,balanced
21,14,0.6667,3,0.1429,6.5149,140.0898,0.3584,0.638,0.2945,0.0675,0.3964,0.333,calm
18,12,0.6667,5,0.2778,21.1823,1096.4958,0.8627,0.3042,0.4149,0.2809,0.597,0.6161,balanced
31,19,0.6129,10,0.3226,16.9178,605.0061,0.596,0.2404,0.5633,0.1963,0.7002,0.5101,balanced
46,21,0.4565,9,0.1957,13.3089,509.7993,0.6384,0.4009,0.4295,0.1695,0.5181,0.6,balanced
19,7,0.3684,1,0.0526,5.1953,215.0667,0.6899,0.7185,0.2087,0.0728,0.2294,0.3964,calm
12,7,0.5833,2,0.1667,9.919,444.8167,0.7474,0.7407,0.1729,0.0864,0.2179,0.2019,calm
33,29,0.8788,11,0.3333,20.3835,1320.3931,1.0796,0.1542,0.1691,0.6767,0.9807,0.5596,active
22,16,0.7273,0,0.0,11.9417,537.2602,0.7498,0.8145,0.0982,0.0873,0.1678,0.0722,calm
64,49,0.7656,8,0.125,26.7452,1301.3618,0.811,0.0701,0.1669,0.763,0.7984,0.4833,active
38,19,0.5,4,0.1053,21.7381,1083.6043,0.8308,0.3413,0.3202,0.3385,0.413,0.265,balanced
31,18,0.5806,2,0.0645,19.7824,722.3758,0.6086,0.2278,0.5825,0.1897,0.7471,0.5394,balanced
13,10,0.7692,4,0.3077,10.9518,249.0709,0.379,0.6685,0.2293,0.1021,0.3083,0.2958,calm
34,22,0.6471,9,0.2647,29.9497,1367.2747,0.7609,0.0991,0.236,0.665,0.8085,0.4091,active
46,43,0.9348,6,0.1304,23.4481,1284.3813,0.9129,0.1033,0.1811,0.7156,0.5592,0.8642,active
12,7,0.5833,0,0.0,14.0789,679.6347,0.8046,0.2154,0.4648,0.3198,0.5671,0.4568,balanced
22,12,0.5455,3,0.1364,7.0752,297.3894,0.7005,0.6956,0.2315,0.0728,0.5502,0.3103,calm
11,4,0.3636,2,0.1818,11.8048,469.0344,0.6622,0.7289,0.2383,0.0328,0.4851,0.3396,calm
69,60,0.8696,3,0.0435,32.6883,1929.3945,0.9837,0.0908,0.1617,0.7474,0.8802,0.8105,active
56,52,0.9286,16,0.2857,27.887,1494.5273,0.8932,0.0321,0.3196,0.6483,0.915,0.5969,active
31,24,0.7742,9,0.2903,15.8651,843.7911,0.8864,0.3857,0.4436,0.1707,0.4906,0.6603,balanced
13,9,0.6923,3,0.2308,5.2189,155.8079,0.4976,0.6954,0.2392,0.0654,0.5147,0.0578,calm
24,21,0.875,1,0.0417,20.604,1095.8877,0.8865,0.0629,0.1394,0.7977,0.8311,0.4017,active
9,6,0.6667,0,0.0,20.1596,709.7213,0.5868,0.2225,0.575,0.2026,0.6994,0.6824,balanced
48,30,0.625,10,0.2083,12.54,441.2059,0.5864,0.2765,0.4857,0.2378,0.4318,0.2646,balanced
9,6,0.6667,2,0.2222,6.039,134.682,0.3717,0.8407,0.1262,0.033,0.4681,0.3561,calm
17,8,0.4706,4,0.2353,6.5798,325.16,0.8236,0.7426,0.1588,0.0986,0.3617,0.4335,calm
18,13,0.7222,6,0.3333,7.8147,209.0152,0.4458,0.6353,0.3096,0.0551,0.3874,0.1041,calm
32,18,0.5625,2,0.0625,17.2765,656.171,0.633,0.3365,0.4603,0.2032,0.4421,0.5318,balanced
50,43,0.86,0,0.0,23.424,997.5685,0.7098,0.089,0.2054,0.7057,0.608,0.8012,active
29,19,0.6552,9,0.3103,10.9383,507.8403,0.7738,0.7237,0.2077,0.0686,0.5773,0.2517,calm
77,49,0.6364,2,0.026,30.6011,1559.4986,0.8494,0.1077,0.2741,0.6183,0.7511,0.8181,active
28,18,0.6429,0,0.0,28.78,1690.9293,0.9792,0.0965,0.1947,0.7088,0.9441,0.8648,active
48,27,0.5625,4,0.0833,16.5038,768.8512,0.7764,0.1999,0.5011,0.299,0.3596,0.274,balanced
20,16,0.8,0,0.0,18.6145,819.6554,0.7339,0.2639,0.5354,0.2007,0.5804,0.6715,balanced
66,52,0.7879,23,0.3485,40.2848,2115.623,0.8753,0.0657,0.2606,0.6737,0.7104,0.588,active
38,25,0.6579,12,0.3158,17.7136,804.0784,0.7566,0.226,0.4062,0.3677,0.4691,0.5271,balanced
69,49,0.7101,16,0.2319,32.1945,2101.9727,1.0882,0.0139,0.209,0.7771,0.8048,0.8911,active
30,17,0.5667,10,0.3333,8.9717,281.2928,0.5226,0.6179,0.3329,0.0492,0.3474,0.3266,calm
30,14,0.4667,9,0.3,21.6557,753.3267,0.5798,0.3412,0.37,0.2887,0.5701,0.5107,balanced
49,23,0.4694,9,0.1837,21.3084,1121.8668,0.8775,0.3095,0.4,0.2905,0.3959,0.6101,balanced
74,54,0.7297,20,0.2703,38.1554,1740.5671,0.7603,0.1018,0.1951,0.7031,0.8813,0.4947,active
18,10,0.5556,3,0.1667,20.5273,1093.1401,0.8875,0.3028,0.4706,0.2267,0.5508,0.586,balanced
66,48,0.7273,14,0.2121,28.6872,1539.4574,0.8944,0.1511,0.1563,0.6926,0.6186,0.8325,active
74,56,0.7568,19,0.2568,40.5076,2508.4973,1.0321,0.0284,0.2794,0.6922,0.6292,0.7915,active
42,33,0.7857,10,0.2381,41.4785,1797.4048,0.7222,0.0391,0.2486,0.7123,0.8689,0.7106,active
6,3,0.5,1,0.1667,11.3441,541.4414,0.7955,0.7142,0.2606,0.0252,0.381,0.3057,calm
79,70,0.8861,19,0.2405,31.9823,1651.8158,0.8608,0.1326,0.2039,0.6635,0.801,0.7287,active
50,40,0.8,16,0.32,28.5436,1847.3688,1.0787,0.0746,0.2292,0.6962,0.558,0.8991,active
77,75,0.974,17,0.2208,28.2405,1407.2087,0.8305,0.113,0.2506,0.6364,0.6751,0.5838,active
17,10,0.5882,3,0.1765,9.7308,276.2873,0.4732,0.7421,0.2028,0.0551,0.2115,0.4493,calm
38,24,0.6316,1,0.0263,17.5512,877.2674,0.8331,0.2442,0.4528,0.303,0.6832,0.5338,balanced
28,19,0.6786,9,0.3214,9.5213,290.4739,0.5085,0.7541,0.2213,0.0246,0.2125,0.279,calm
23,13,0.5652,8,0.3478,11.661,578.9562,0.8275,0.813,0.1419,0.045,0.5643,0.188,calm
25,19,0.76,2,0.08,10.1815,443.4394,0.7259,0.7352,0.1196,0.1453,0.2417,0.1507,calm
47,29,0.617,11,0.234,40.6438,2049.8656,0.8406,0.1005,0.2575,0.642,0.8511,0.3582,active
22,16,0.7273,3,0.1364,9.898,339.8935,0.5723,0.8384,0.1342,0.0274,0.5128,0.0521,calm
15,9,0.6,1,0.0667,9.3749,291.1852,0.5177,0.7098,0.2726,0.0175,0.5943,0.099,calm
76,64,0.8421,17,0.2237,41.5471,1861.1822,0.7466,0.1349,0.2402,0.6249,0.7137,0.7085,active
13,5,0.3846,3,0.2308,8.1347,300.3601,0.6154,0.7587,0.2029,0.0385,0.2247,0.0641,calm
31,24,0.7742,10,0.3226,15.1599,700.2639,0.7699,0.3646,0.3572,0.2781,0.6987,0.5351,balanced
17,11,0.6471,3,0.1765,33.9896,2182.5981,1.0702,0.0557,0.1324,0.8119,0.9037,0.8654,active
64,55,0.8594,11,0.1719,38.0454,2407.851,1.0548,0.0689,0.2462,0.6849,0.7087,0.4383,active
42,22,0.5238,2,0.0476,17.7016,840.521,0.7914,0.2719,0.4857,0.2423,0.6343,0.4139,balanced
66,51,0.7727,4,0.0606,25.0733,1195.5497,0.7947,0.0651,0.1917,0.7431,0.6446,0.7968,active
12,8,0.6667,0,0.0,9.3319,226.9348,0.4053,0.7389,0.1167,0.1444,0.5818,0.0674,calm
13,6,0.4615,4,0.3077,14.6662,505.8335,0.5748,0.2652,0.4248,0.31,0.6659,0.2434,balanced
18,13,0.7222,0,0.0,41.7853,1955.1095,0.7798,0.0992,0.1877,0.713,0.915,0.8705,active
21,19,0.9048,1,0.0476,22.9322,1018.8724,0.7405,0.1033,0.2996,0.5971,0.9628,0.3626,active
26,13,0.5,1,0.0385,21.9165,1128.8849,0.8585,0.3531,0.3566,0.2903,0.6189,0.6806,balanced
17,9,0.5294,0,0.0,5.7475,225.5793,0.6541,0.847,0.0894,0.0636,0.2398,0.3028,calm
33,20,0.6061,4,0.1212,21.5602,1218.6236,0.942,0.2503,0.4197,0.33,0.7309,0.5395,balanced
35,13,0.3714,8,0.2286,7.8471,393.9901,0.8368,0.7734,0.1214,0.1052,0.3286,0.3721,calm
24,16,0.6667,7,0.2917,38.5091,2049.1727,0.8869,0.1101,0.1955,0.6944,0.7184,0.6361,active
38,22,0.5789,2,0.0526,16.2802,717.8663,0.7349,0.3873,0.4258,0.1869,0.5531,0.6182,balanced
16,10,0.625,3,0.1875,41.8051,1922.885,0.7666,0.1164,0.3227,0.5609,0.6198,0.5889,active
23,15,0.6522,0,0.0,19.0694,931.6573,0.8143,0.2581,0.496,0.2459,0.7035,0.402,balanced
33,27,0.8182,9,0.2727,39.813,2229.4632,0.9333,0.1517,0.1227,0.7256,0.844,0.4084,active
53,35,0.6604,6,0.1132,42.8754,2129.9554,0.828,0.1269,0.2233,0.6498,0.7405,0.6496,active
16,12,0.75,5,0.3125,14.5783,661.4292,0.7562,0.2171,0.5063,0.2766,0.3632,0.5006,balanced
44,33,0.75,10,0.2273,44.7758,2215.7159,0.8247,0.0746,0.2479,0.6775,0.7618,0.8585,active
21,13,0.619,2,0.0952,28.4603,1225.0955,0.7174,0.0847,0.1676,0.7477,0.6967,0.6761,active
53,43,0.8113,6,0.1132,26.8021,1446.3851,0.8994,0.0325,0.1738,0.7937,0.9573,0.9196,active
8,6,0.75,1,0.125,8.4213,395.1365,0.782,0.7539,0.1623,0.0838,0.5231,0.1764,calm
10,6,0.6,1,0.1,7.0979,352.7036,0.8282,0.81,0.0987,0.0913,0.4217,0.1573,calm
32,15,0.4688,0,0.0,8.3982,194.8248,0.3866,0.7805,0.1858,0.0337,0.4795,0.234,calm
43,26,0.6047,3,0.0698,20.7376,899.3887,0.7228,0.241,0.4306,0.3285,0.4443,0.5498,balanced
27,16,0.5926,2,0.0741,9.5092,330.9452,0.58,0.6829,0.2437,0.0734,0.3913,0.4153,calm
74,62,0.8378,11,0.1486,31.2262,1545.9194,0.8251,0.097,0.2483,0.6547,0.9999,0.4363,active
21,11,0.5238,0,0.0,6.9353,160.1193,0.3848,0.7611,0.136,0.1029,0.5863,0.2592,calm
10,5,0.5,1,0.1,5.9771,148.8397,0.415,0.8333,0.1226,0.0442,0.1981,0.4162,calm
48,25,0.5208,13,0.2708,13.3129,472.175,0.5911,0.2447,0.4518,0.3035,0.6925,0.2492,balanced
20,18,0.9,0,0.0,37.1465,2040.8729,0.9157,0.0207,0.2335,0.7457,0.81,0.7947,active
14,8,0.5714,2,0.1429,16.4046,887.7629,0.9019,0.3655,0.4422,0.1923,0.4416,0.6921,balanced
27,18,0.6667,8,0.2963,8.1516,238.2084,0.487,0.8432,0.1196,0.0372,0.5414,0.2381,calm
33,21,0.6364,10,0.303,21.9188,934.1487,0.7103,0.1181,0.2198,0.6621,0.5962,0.7122,active
17,12,0.7059,1,0.0588,5.3099,181.2793,0.569,0.7009,0.2324,0.0667,0.2081,0.1211,calm
79,54,0.6835,11,0.1392,31.0618,1457.6058,0.7821,0.1443,0.2279,0.6278,0.7013,0.4004,active
49,41,0.8367,2,0.0408,15.9952,693.5378,0.7227,0.3756,0.3517,0.2727,0.4177,0.6983,balanced
30,22,0.7333,0,0.0,21.197,780.2554,0.6135,0.2297,0.426,0.3443,0.7076,0.6282,balanced
52,49,0.9423,1,0.0192,36.3737,2206.3643,1.011,0.1091,0.2191,0.6718,0.6893,0.9168,active
25,19,0.76,2,0.08,15.0395,719.2434,0.7971,0.2335,0.4084,0.3581,0.5649,0.6336,balanced
26,20,0.7692,5,0.1923,13.011,434.0975,0.5561,0.2254,0.5354,0.2391,0.3559,0.2581,balanced
78,74,0.9487,5,0.0641,29.8328,1471.9876,0.8224,0.0427,0.3211,0.6362,0.7438,0.6227,active
32,15,0.4688,2,0.0625,11.1455,525.6747,0.7861,0.7794,0.1975,0.0231,0.193,0.2721,calm
34,26,0.7647,1,0.0294,42.5261,2070.4597,0.8114,0.133,0.2464,0.6206,0.7638,0.4489,active
79,59,0.7468,24,0.3038,30.6392,1385.6073,0.7537,0.1061,0.2758,0.618,0.8959,0.3503,active
49,41,0.8367,2,0.0408,43.771,2189.881,0.8338,0.0918,0.2456,0.6625,0.83,0.9374,active
45,26,0.5778,5,0.1111,12.1318,560.9134,0.7706,0.3249,0.3964,0.2788,0.5413,0.4859,balanced
34,20,0.5882,1,0.0294,11.5863,507.6251,0.7302,0.6166,0.2976,0.0858,0.2693,0.2466,calm
11,8,0.7273,0,0.0,7.102,289.9228,0.6804,0.7221,0.1521,0.1258,0.3672,0.3303,calm
27,22,0.8148,5,0.1852,43.4805,2238.6941,0.8581,0.1147,0.2933,0.592,0.7136,0.7045,active
44,30,0.6818,4,0.0909,38.6717,2413.7292,1.0403,0.1016,0.203,0.6954,0.6778,0.6387,active
25,14,0.56,8,0.32,6.0106,209.9191,0.5821,0.8153,0.0926,0.0922,0.5892,0.0628,calm
19,11,0.5789,6,0.3158,7.3151,265.9501,0.6059,0.661,0.2692,0.0698,0.3424,0.3439,calm
14,11,0.7857,4,0.2857,18.8758,908.1929,0.8019,0.2607,0.4374,0.3019,0.4658,0.2596,balanced
25,16,0.64,0,0.0,43.1497,2542.7937,0.9822,0.0843,0.1725,0.7432,0.629,0.7566,active
64,55,0.8594,3,0.0469,43.8062,1987.9278,0.7563,0.1572,0.2406,0.6021,0.5536,0.5699,active
31,13,0.4194,3,0.0968,5.2998,139.1669,0.4377,0.6579,0.2271,0.1151,0.5105,0.2661,calm
43,38,0.8837,11,0.2558,21.8902,1351.3154,1.0289,0.1381,0.1792,0.6827,0.6283,0.696,active
14,7,0.5,4,0.2857,6.242,185.5623,0.4955,0.715,0.2053,0.0797,0.5842,0.0697,calm
56,48,0.8571,18,0.3214,40.5527,2072.0547,0.8516,0.0791,0.2424,0.6785,0.8876,0.5502,active
62,54,0.871,14,0.2258,44.2624,2917.4003,1.0985,0.0735,0.1693,0.7571,0.822,0.6401,active
12,6,0.5,4,0.3333,8.9258,297.5851,0.5557,0.7265,0.2309,0.0426,0.4545,0.2919,calm
22,14,0.6364,6,0.2727,14.5173,691.4659,0.7938,0.2941,0.4617,0.2442,0.4807,0.3796,balanced
48,28,0.5833,9,0.1875,13.5164,447.8817,0.5523,0.3044,0.4245,0.2711,0.7263,0.4123,balanced
43,23,0.5349,12,0.2791,14.7933,673.6897,0.759,0.2805,0.4304,0.2891,0.7132,0.4287,balanced
6,4,0.6667,2,0.3333,7.1001,153.1031,0.3594,0.692,0.2962,0.0119,0.5595,0.265,calm
33,31,0.9394,8,0.2424,23.7639,1195.746,0.8386,0.0521,0.3079,0.6401,0.8737,0.5138,active
22,17,0.7727,0,0.0,16.8499,602.4212,0.5959,0.2145,0.4519,0.3335,0.4902,0.6708,balanced
12,7,0.5833,3,0.25,13.0264,632.7148,0.8095,0.3383,0.4711,0.1906,0.6023,0.3975,balanced
21,14,0.6667,6,0.2857,6.8169,171.7807,0.42,0.641,0.2978,0.0612,0.4529,0.2131,calm
45,34,0.7556,11,0.2444,12.5441,669.9853,0.8902,0.3291,0.3897,0.2812,0.483,0.6452,balanced
49,39,0.7959,17,0.3469,12.9877,529.7825,0.6798,0.2995,0.443,0.2575,0.643,0.4576,balanced
40,22,0.55,0,0.0,18.7067,1047.9525,0.9337,0.2264,0.4691,0.3046,0.4575,0.6518,balanced
14,9,0.6429,0,0.0,11.2757,428.9652,0.6341,0.6154,0.2915,0.0931,0.2331,0.2227,calm
18,14,0.7778,3,0.1667,13.966,697.7895,0.8327,0.363,0.4269,0.21,0.4545,0.281,balanced
33,24,0.7273,7,0.2121,10.5229,534.0437,0.8458,0.7064,0.273,0.0206,0.4399,0.4326,calm
41,36,0.878,12,0.2927,33.5642,1638.3754,0.8136,0.0693,0.2264,0.7043,0.829,0.7115,active
49,28,0.5714,8,0.1633,16.3516,682.0067,0.6951,0.2525,0.499,0.2485,0.5683,0.288,balanced
57,40,0.7018,12,0.2105,31.9061,1777.22,0.9284,0.0434,0.2412,0.7154,0.8604,0.6845,active
19,16,0.8421,2,0.1053,42.4417,2582.3018,1.0141,0.1406,0.1416,0.7178,0.8371,0.6634,active
44,29,0.6591,8,0.1818,15.5005,527.7554,0.5675,0.3351,0.4329,0.232,0.4469,0.6096,balanced
15,12,0.8,3,0.2,16.7721,846.3002,0.841,0.3522,0.343,0.3048,0.4878,0.4477,balanced
34,28,0.8235,6,0.1765,15.2881,695.8718,0.7586,0.3549,0.3669,0.2782,0.3908,0.31,balanced
35,14,0.4,10,0.2857,7.3067,155.7833,0.3553,0.7486,0.1198,0.1316,0.2393,0.3925,calm
42,33,0.7857,7,0.1667,35.5655,1913.3079,0.8966,0.0202,0.1831,0.7968,0.7137,0.3622,active
49,34,0.6939,15,0.3061,15.4711,725.2617,0.7813,0.2528,0.512,0.2352,0.7358,0.6718,balanced
58,49,0.8448,19,0.3276,32.1478,1526.0757,0.7912,0.1112,0.2711,0.6177,0.8519,0.7005,active
33,25,0.7576,9,0.2727,20.8697,942.7038,0.7529,0.3258,0.4106,0.2637,0.4915,0.6843,balanced
13,7,0.5385,4,0.3077,11.7445,322.5134,0.4577,0.7774,0.1221,0.1006,0.4349,0.2854,calm
10,5,0.5,0,0.0,5.4525,267.1801,0.8167,0.8673,0.0975,0.0353,0.2669,0.2334,calm
32,21,0.6562,4,0.125,39.3613,1905.9336,0.807,0.1378,0.2659,0.5963,0.9903,0.6406,active
38,26,0.6842,1,0.0263,25.8298,1668.313,1.0765,0.1857,0.1501,0.6642,0.5809,0.8847,active
31,18,0.5806,6,0.1935,11.9033,456.2721,0.6389,0.632,0.3312,0.0368,0.4902,0.3839,calm
35,17,0.4857,4,0.1143,6.4204,186.6432,0.4845,0.7222,0.1752,0.1026,0.2076,0.0989,calm
12,6,0.5,4,0.3333,6.6417,327.0443,0.8207,0.5797,0.3567,0.0636,0.5656,0.0864,calm
8,5,0.625,2,0.25,8.4372,257.8318,0.5093,0.685,0.2966,0.0184,0.361,0.446,calm
20,12,0.6,3,0.15,9.0157,406.9804,0.7524,0.7994,0.1141,0.0865,0.253,0.4149,calm
35,29,0.8286,8,0.2286,18.8849,858.0311,0.7572,0.3565,0.3703,0.2732,0.3832,0.5671,balanced
48,29,0.6042,11,0.2292,31.5951,1712.7529,0.9035,0.0493,0.3102,0.6405,0.937,0.7001,active
17,10,0.5882,0,0.0,9.5365,233.6573,0.4084,0.6885,0.2279,0.0836,0.5593,0.3134,calm
28,22,0.7857,2,0.0714,22.8713,1484.9283,1.0821,0.1447,0.2728,0.5825,0.9574,0.8831,active
10,7,0.7,0,0.0,12.9459,662.0544,0.8523,0.2966,0.4119,0.2914,0.4022,0.4485,balanced
5,2,0.4,1,0.2,9.2424,380.4966,0.6861,0.7452,0.1872,0.0676,0.3091,0.1047,calm
20,10,0.5,5,0.25,11.9382,525.3892,0.7335,0.8016,0.1079,0.0906,0.1959,0.0602,calm
24,13,0.5417,4,0.1667,17.7468,639.788,0.6008,0.2549,0.4982,0.2468,0.7295,0.2722,balanced
18,11,0.6111,3,0.1667,32.1705,1640.0725,0.8497,0.0215,0.304,0.6745,0.5672,0.5876,active
6,3,0.5,2,0.3333,10.092,377.5824,0.6236,0.7506,0.1486,0.1008,0.3275,0.4282,calm
11,5,0.4545,0,0.0,7.0539,310.5823,0.7338,0.7375,0.2373,0.0252,0.3649,0.3931,calm
74,72,0.973,0,0.0,44.9037,1973.2155,0.7324,0.1026,0.2455,0.6518,0.9877,0.3926,active
10,7,0.7,0,0.0,14.7376,537.8412,0.6082,0.2954,0.5192,0.1854,0.6097,0.5149,balanced
10,6,0.6,1,0.1,10.0065,247.1264,0.4116,0.7988,0.1263,0.0748,0.569,0.263,calm
39,20,0.5128,0,0.0,18.1556,831.8918,0.7637,0.2651,0.3895,0.3455,0.7494,0.4315,balanced
17,11,0.6471,1,0.0588,7.4765,291.6933,0.6502,0.7377,0.1241,0.1382,0.4721,0.3202,calm
34,25,0.7353,4,0.1176,7.2082,210.9039,0.4876,0.7427,0.1697,0.0876,0.5373,0.2116,calm
14,9,0.6429,1,0.0714,13.1545,696.9927,0.8831,0.2723,0.4658,0.262,0.6213,0.4243,balanced
63,52,0.8254,3,0.0476,22.2927,1253.5049,0.9372,0.0671,0.2617,0.6712,0.7238,0.9379,active
28,26,0.9286,7,0.25,23.2468,1188.3521,0.852,0.1424,0.3125,0.5451,0.8301,0.7463,active
41,31,0.7561,3,0.0732,39.7671,1671.2012,0.7004,0.1343,0.2711,0.5947,0.5702,0.4117,active
12,7,0.5833,0,0.0,11.2852,428.0618,0.6322,0.7901,0.1625,0.0474,0.2622,0.0642,calm
49,23,0.4694,16,0.3265,21.4279,971.4339,0.7556,0.3001,0.4785,0.2214,0.7479,0.3329,balanced
19,12,0.6316,1,0.0526,42.1527,1945.0791,0.7691,0.1978,0.1428,0.6594,0.7937,0.6727,active
12,6,0.5,2,0.1667,16.9038,743.7228,0.7333,0.2756,0.4529,0.2715,0.5606,0.2997,balanced
24,13,0.5417,6,0.25,12.0341,443.8876,0.6148,0.3727,0.3863,0.2411,0.6273,0.4488,balanced
16,14,0.875,5,0.3125,15.1343,646.4725,0.7119,0.4323,0.3581,0.2096,0.7305,0.5722,balanced
24,14,0.5833,1,0.0417,5.4733,179.1781,0.5456,0.6598,0.328,0.0122,0.3503,0.2528,calm
35,24,0.6857,11,0.3143,8.8289,270.5348,0.5107,0.6197,0.3043,0.076,0.4352,0.3885,calm
45,31,0.6889,9,0.2,15.2966,683.539,0.7448,0.292,0.3968,0.3112,0.4558,0.6452,balanced
52,32,0.6154,1,0.0192,40.4812,2065.6389,0.8505,0.1236,0.2518,0.6246,0.8268,0.7468,active
20,10,0.5,0,0.0,10.4954,378.9008,0.6017,0.6844,0.1989,0.1167,0.2038,0.3071,calm
17,13,0.7647,0,0.0,27.8169,1477.5097,0.8853,0.0919,0.2334,0.6747,0.6552,0.8169,active
42,39,0.9286,0,0.0,22.2213,1094.7097,0.8211,0.079,0.241,0.68,0.6275,0.7823,active
16,7,0.4375,1,0.0625,5.2674,119.6909,0.3787,0.6331,0.3246,0.0423,0.2564,0.1673,calm
34,23,0.6765,0,0.0,32.0693,1366.8577,0.7104,0.1388,0.2274,0.6338,0.8951,0.442,active
19,7,0.3684,4,0.2105,9.4389,357.7786,0.6317,0.8404,0.1433,0.0163,0.4942,0.1096,calm
43,38,0.8837,12,0.2791,39.7719,2371.1232,0.9936,0.1229,0.1561,0.721,0.8224,0.3797,active
20,19,0.95,5,0.25,39.6737,2573.543,1.0811,0.117,0.2687,0.6142,0.5696,0.8867,active
45,20,0.4444,9,0.2,12.3801,447.9392,0.603,0.2361,0.4552,0.3087,0.3914,0.6175,balanced
59,40,0.678,3,0.0508,20.6234,1210.5985,0.9783,0.0654,0.1614,0.7732,0.8503,0.5527,active
14,7,0.5,2,0.1429,11.8536,557.8394,0.7843,0.6637,0.2606,0.0758,0.4866,0.1287,calm
21,13,0.619,3,0.1429,9.5575,258.675,0.4511,0.6279,0.2846,0.0875,0.26,0.0529,calm
20,19,0.95,7,0.35,40.0171,2008.1392,0.8364,0.1064,0.2312,0.6624,0.8394,0.8725,active
23,10,0.4348,1,0.0435,7.7199,202.2051,0.4365,0.6009,0.3005,0.0987,0.3334,0.3143,calm
19,10,0.5263,1,0.0526,6.8846,281.4069,0.6812,0.6895,0.253,0.0575,0.2842,0.0666,calm
62,47,0.7581,15,0.2419,34.6198,1557.9445,0.75,0.0694,0.231,0.6996,0.5939,0.5089,active
24,17,0.7083,5,0.2083,8.8637,305.9344,0.5753,0.6961,0.203,0.1009,0.5538,0.1207,calm
50,33,0.66,16,0.32,25.437,1238.1829,0.8113,0.1006,0.2021,0.6973,0.7978,0.6375,active
5,2,0.4,1,0.2,5.4483,234.298,0.7167,0.6633,0.2606,0.0761,0.1867,0.325,calm
21,17,0.8095,3,0.1429,20.127,1082.9299,0.8967,0.2512,0.4992,0.2496,0.7452,0.6257,balanced
15,9,0.6,0,0.0,6.8278,282.078,0.6885,0.774,0.2122,0.0138,0.234,0.0764,calm
28,17,0.6071,1,0.0357,13.1091,742.683,0.9442,0.3575,0.4578,0.1848,0.5002,0.5423,balanced
24,14,0.5833,8,0.3333,28.4434,1572.2142,0.9213,0.075,0.2574,0.6676,0.8338,0.5709,active
19,11,0.5789,3,0.1579,8.0635,262.3666,0.5423,0.6737,0.2823,0.044,0.1776,0.2026,calm
18,15,0.8333,6,0.3333,41.6315,2382.7674,0.9539,0.1193,0.2907,0.59,0.6346,0.6886,active
